OrderDate,ReturnDate,SalesOrderNumber,CustomerKey,Customer,BusinessType,Continent,CountryName,StateCode,StateName,CityName,ProductKey,ProductName,SubcategoryName,ProductSize,ProductDetail,CategoryName,ReturnQuantity,UnitPrice,ReturnAmount
2012-11-28 00:00:00,2012-12-15 00:00:00,SO50698,10,Monsteroryx,Supplement Store,North America,Canada,BC,British Columbia,Burnaby,354,100% Egg Protein,Egg Protein,5lbs,Caramel Ice Cream,Protein,4,"1242,852","4971,407"
2012-11-28 00:00:00,2012-12-07 00:00:00,SO50726,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,373,100% Egg Protein,Egg Protein,5lbs,Chocolate,Protein,7,"1308,938","9162,563"
2012-11-28 00:00:00,2012-12-05 00:00:00,SO50726,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,327,100% Egg Protein,Egg Protein,2lbs,Coconut,Protein,4,"469,794","1879,176"
2012-11-28 00:00:00,2012-12-16 00:00:00,SO50726,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,414,100% Keto Food,Meal Replacement,14 serv,Natural,Carbs,3,"149,031","447,093"
2012-11-28 00:00:00,2012-12-07 00:00:00,SO50726,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,341,Pure Casein Protein,Casein Protein,2lbs,Banana,Protein,2,"469,794","939,588"
2012-11-28 00:00:00,2012-12-16 00:00:00,SO50726,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,433,Serious MASS Gainer,Gainer,5lbs,Banana,Carbs,7,"324,453","2271,169"
2012-11-28 00:00:00,2012-12-06 00:00:00,SO50744,25,Nutrition Axe,Supplement Store,North America,United States,CA,California,El Segundo,412,PRO Weight Gainer,Gainer,1lbs,Capuccino,Carbs,2,"180,129","360,258"
2012-11-28 00:00:00,2012-12-18 00:00:00,SO50694,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,327,100% Egg Protein,Egg Protein,2lbs,Coconut,Protein,7,"469,794","3288,558"
2012-11-28 00:00:00,2012-12-09 00:00:00,SO50694,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,464,Half-Finger Gloves,Gloves,M,Black,Clothing,10,"14,129","141,289"
2012-11-28 00:00:00,2012-12-18 00:00:00,SO50696,579,Nutrition Evolution,Supplement Store,North America,United States,MN,Minnesota,Branch,373,100% Egg Protein,Egg Protein,5lbs,Chocolate,Protein,4,"1308,938","5235,750"
2012-11-28 00:00:00,2012-12-12 00:00:00,SO50696,579,Nutrition Evolution,Supplement Store,North America,United States,MN,Minnesota,Branch,327,100% Egg Protein,Egg Protein,2lbs,Coconut,Protein,2,"469,794","939,588"
2012-11-28 00:00:00,2012-12-12 00:00:00,SO50696,579,Nutrition Evolution,Supplement Store,North America,United States,MN,Minnesota,Branch,414,100% Keto Food,Meal Replacement,14 serv,Natural,Carbs,2,"149,031","298,062"
2012-11-28 00:00:00,2012-12-15 00:00:00,SO50696,579,Nutrition Evolution,Supplement Store,North America,United States,MN,Minnesota,Branch,321,Pure Casein Protein,Casein Protein,2lbs,Capuccino,Protein,3,"469,794","1409,382"
2012-11-28 00:00:00,2012-12-14 00:00:00,SO50696,579,Nutrition Evolution,Supplement Store,North America,United States,MN,Minnesota,Branch,385,Pure Casein Protein,Casein Protein,2lbs,Peanut Butter,Protein,3,"600,263","1800,788"
2012-11-28 00:00:00,2012-12-08 00:00:00,SO50756,585,Nutrition Lifestyle,Supplement Store,North America,United States,TN,Tennessee,Memphis,352,100% Egg Protein,Egg Protein,5lbs,Banana,Protein,2,"1242,852","2485,704"
2012-11-28 00:00:00,2012-12-14 00:00:00,SO50756,585,Nutrition Lifestyle,Supplement Store,North America,United States,TN,Tennessee,Memphis,362,100% Egg Protein,Egg Protein,5lbs,Capuccino,Protein,2,"1229,459","2458,918"
2012-11-28 00:00:00,2012-12-11 00:00:00,SO50756,585,Nutrition Lifestyle,Supplement Store,North America,United States,TN,Tennessee,Memphis,354,100% Egg Protein,Egg Protein,5lbs,Caramel Ice Cream,Protein,5,"1242,852","6214,259"
2012-11-28 00:00:00,2012-12-19 00:00:00,SO50756,585,Nutrition Lifestyle,Supplement Store,North America,United States,TN,Tennessee,Memphis,358,100% Egg Protein,Egg Protein,5lbs,Strawberry,Protein,4,"1229,459","4917,836"
2012-11-28 00:00:00,2012-12-10 00:00:00,SO50756,585,Nutrition Lifestyle,Supplement Store,North America,United States,TN,Tennessee,Memphis,356,100% Egg Protein,Egg Protein,5lbs,Vanilla,Protein,4,"1242,852","4971,407"
2012-11-28 00:00:00,2012-12-08 00:00:00,SO50756,585,Nutrition Lifestyle,Supplement Store,North America,United States,TN,Tennessee,Memphis,469,Full-Finger Gloves,Gloves,M,Black,Clothing,15,"20,895","313,418"
2012-11-28 00:00:00,2012-12-17 00:00:00,SO50756,585,Nutrition Lifestyle,Supplement Store,North America,United States,TN,Tennessee,Memphis,420,Myolean Evolution,Meal Replacement,30 serv,Natural,Carbs,1,"141,615","141,615"
2012-11-28 00:00:00,2012-12-16 00:00:00,SO50756,585,Nutrition Lifestyle,Supplement Store,North America,United States,TN,Tennessee,Memphis,411,ONE,Meal Replacement,3lbs,Natural,Carbs,2,"125,415","250,830"
2012-11-28 00:00:00,2012-12-18 00:00:00,SO50687,685,Nutrition Pathway,Supplement Store,North America,Canada,QC,Quebec,Montreal,367,Isolate Whey Protein,Whey Protein,2lbs,Caramel Ice Cream,Protein,2,"647,994","1295,988"
2012-11-28 00:00:00,2012-12-06 00:00:00,SO50712,418,Nutrition Science,Supplement Store,North America,United States,WI,Wisconsin,Racine,375,Concentrate Whey Protein,Whey Protein,5lbs,Capuccino,Protein,2,"1308,938","2617,875"
2012-11-28 00:00:00,2012-12-13 00:00:00,SO50712,418,Nutrition Science,Supplement Store,North America,United States,WI,Wisconsin,Racine,385,Pure Casein Protein,Casein Protein,2lbs,Peanut Butter,Protein,3,"600,263","1800,788"
2012-11-28 00:00:00,2012-12-08 00:00:00,SO50663,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,414,100% Keto Food,Meal Replacement,14 serv,Natural,Carbs,5,"149,031","745,155"
2012-11-28 00:00:00,2012-12-16 00:00:00,SO50663,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,236,Long-Sleeve Logo Jersey,Jerseys,XL,Black,Clothing,5,"28,840","144,202"
2012-11-28 00:00:00,2012-12-16 00:00:00,SO50663,24,Overload Department,Warehouse,North America,United States,CA,California,Union City,445,Men's Sports Shorts,Shorts,S,Black,Clothing,5,"35,994","179,970"
2012-11-28 00:00:00,2012-12-12 00:00:00,SO50672,239,Potential Department,Warehouse,North America,United States,CA,California,Santa Monica,454,Men's Sports Shorts,Shorts,L,Black,Clothing,4,"35,994","143,976"
2012-11-28 00:00:00,2012-12-14 00:00:00,SO50672,239,Potential Department,Warehouse,North America,United States,CA,California,Santa Monica,445,Men's Sports Shorts,Shorts,S,Black,Clothing,2,"35,994","71,988"
2012-11-28 00:00:00,2012-12-14 00:00:00,SO50754,438,Praise N Motion,Gym,North America,United States,NV,Nevada,Las Vegas,327,100% Egg Protein,Egg Protein,2lbs,Coconut,Protein,4,"469,794","1879,176"
2012-11-28 00:00:00,2012-12-05 00:00:00,SO50753,608,Rediscover Store,Warehouse,North America,United States,CA,California,La Mesa,410,Amino Build Next Gen Ripped,BCAA,30 Servings,NA,Amino Acids,8,"36,447","291,576"
2012-11-28 00:00:00,2012-12-18 00:00:00,SO50738,130,Sharpen Store,Warehouse,North America,United States,TX,Texas,Dallas,453,Men's Sports Shorts,Shorts,M,Black,Clothing,2,"35,994","71,988"
2012-11-28 00:00:00,2012-12-13 00:00:00,SO50738,130,Sharpen Store,Warehouse,North America,United States,TX,Texas,Dallas,417,Serious MASS Gainer,Gainer,5lbs,Cookies,Carbs,2,"324,453","648,905"
2012-11-28 00:00:00,2012-12-19 00:00:00,SO50693,254,Shield Sports,Warehouse,North America,United States,WA,Washington,Bellevue,470,Full-Finger Gloves,Gloves,L,Black,Clothing,4,"22,794","91,176"
2012-11-28 00:00:00,2012-12-15 00:00:00,SO50693,254,Shield Sports,Warehouse,North America,United States,WA,Washington,Bellevue,221,Orange Triad,Vitamins,270 Tablets,NA,Vitamins,6,"20,187","121,119"
2012-11-28 00:00:00,2012-12-13 00:00:00,SO50723,675,Sportstastic,Warehouse,North America,United States,FL,Florida,North Miami Beach,267,PRO Weight Gainer,Gainer,2lbs,Cookies,Carbs,3,"202,332","606,996"
2012-11-28 00:00:00,2012-12-09 00:00:00,SO50748,3,Storeify,Warehouse,North America,United States,TX,Texas,Irving,323,Concentrate Whey Protein,Whey Protein,2lbs,Caramel Ice Cream,Protein,3,"469,794","1409,382"
2012-11-28 00:00:00,2012-12-11 00:00:00,SO50748,3,Storeify,Warehouse,North America,United States,TX,Texas,Irving,464,Half-Finger Gloves,Gloves,M,Black,Clothing,3,"14,129","42,387"
2012-11-28 00:00:00,2012-12-07 00:00:00,SO50688,133,Storeops,Warehouse,North America,United States,CA,California,Modesto,469,Full-Finger Gloves,Gloves,M,Black,Clothing,12,"22,034","264,410"
2012-11-28 00:00:00,2012-12-17 00:00:00,SO50688,133,Storeops,Warehouse,North America,United States,CA,California,Modesto,365,Isolate Whey Protein,Whey Protein,2lbs,Capuccino,Protein,7,"647,994","4535,958"
2012-11-28 00:00:00,2012-12-19 00:00:00,SO50747,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,461,Men's Jacket,Jackets,L,Black,Clothing,5,"53,994","269,970"
2012-11-28 00:00:00,2012-12-13 00:00:00,SO50747,75,Storeworks,Warehouse,North America,United States,TX,Texas,Garland,393,ONE,Meal Replacement,12 oz,Natural,Carbs,8,"137,694","1101,552"
2012-11-28 00:00:00,2012-12-07 00:00:00,SO50682,197,Supplements 100,Supplement Store,North America,United States,MI,Michigan,Novi,224,Men's 3/4 Leggings,Vests,L,Black,Clothing,5,"5,187","25,933"
2012-11-28 00:00:00,2012-12-11 00:00:00,SO50682,197,Supplements 100,Supplement Store,North America,United States,MI,Michigan,Novi,297,STEAK in Powder,Beef Protein,4lbs,Chocolate,Protein,2,"736,146","1472,291"
2012-11-28 00:00:00,2012-12-09 00:00:00,SO50689,461,Supplements Cure,Supplement Store,North America,Canada,ON,Ontario,Mississauga,385,Pure Casein Protein,Casein Protein,2lbs,Peanut Butter,Protein,4,"600,263","2401,050"
2012-11-28 00:00:00,2012-12-18 00:00:00,SO50689,461,Supplements Cure,Supplement Store,North America,Canada,ON,Ontario,Mississauga,331,Pure Casein Protein,Casein Protein,2lbs,Strawberry,Protein,2,"469,794","939,588"
2012-11-28 00:00:00,2012-12-05 00:00:00,SO50699,588,Supplements Energy,Supplement Store,North America,Canada,BC,British Columbia,Burnaby,216,Animal Pak Multivitamin,Vitamins,44 Packs,NA,Vitamins,8,"20,187","161,492"
2012-11-28 00:00:00,2012-12-07 00:00:00,SO50664,173,Supplements Ensure,Supplement Store,North America,Canada,BC,British Columbia,Vancouver,329,Concentrate Whey Protein,Whey Protein,2lbs,Vanilla,Protein,3,"469,794","1409,382"
2012-11-28 00:00:00,2012-12-18 00:00:00,SO50664,173,Supplements Ensure,Supplement Store,North America,Canada,BC,British Columbia,Vancouver,337,Pure Casein Protein,Casein Protein,2lbs,Caramel Ice Cream,Protein,2,"469,794","939,588"
2012-11-28 00:00:00,2012-12-11 00:00:00,SO50661,149,Supplementsaro,Supplement Store,North America,United States,CO,Colorado,Westminster,470,Full-Finger Gloves,Gloves,L,Black,Clothing,6,"22,794","136,764"
2012-11-28 00:00:00,2012-12-17 00:00:00,SO50740,368,The Training Habit,Gym,North America,United States,GA,Georgia,Decatur,469,Full-Finger Gloves,Gloves,M,Black,Clothing,8,"22,794","182,352"
2012-11-28 00:00:00,2012-12-12 00:00:00,SO50702,187,Wellness Warehouse,Warehouse,North America,United States,CA,California,Cerritos,395,RecoverMode Muscle Recovery,BCAA,30 Servings,NA,Amino Acids,4,"61,374","245,496"
2012-11-28 00:00:00,2012-12-10 00:00:00,SO50706,216,WholyFit,Gym,North America,United States,CT,Connecticut,Waterbury,327,100% Egg Protein,Egg Protein,2lbs,Coconut,Protein,3,"469,794","1409,382"
2012-11-28 00:00:00,2012-12-09 00:00:00,SO50684,586,Wicker Park Fitness,Gym,North America,Canada,QC,Quebec,Montreal,358,100% Egg Protein,Egg Protein,5lbs,Strawberry,Protein,2,"1229,459","2458,918"
2012-12-28 00:00:00,2013-01-14 00:00:00,SO51132,227,Afterburner Store,Warehouse,North America,Canada,ON,Ontario,Toronto,442,100% Vegan Protein,Vegan Protein,5lbs,Vanilla,Protein,5,"858,900","4294,500"
2012-12-28 00:00:00,2013-01-05 00:00:00,SO51132,227,Afterburner Store,Warehouse,North America,Canada,ON,Ontario,Toronto,434,Serious MASS Gainer,Gainer,5lbs,Peanut Butter,Carbs,10,"356,898","3568,980"
2012-12-28 00:00:00,2013-01-08 00:00:00,SO51151,523,Balanced Warehouse,Warehouse,North America,United States,CO,Colorado,Longmont,584,Isolate Whey Protein,Whey Protein,1lbs,Strawberry,Protein,2,"323,994","647,988"
2012-12-28 00:00:00,2013-01-12 00:00:00,SO51151,523,Balanced Warehouse,Warehouse,North America,United States,CO,Colorado,Longmont,605,Pure Casein Protein,Casein Protein,1lbs,Caramel Ice Cream,Protein,8,"323,994","2591,952"
2012-12-28 00:00:00,2013-01-04 00:00:00,SO51151,523,Balanced Warehouse,Warehouse,North America,United States,CO,Colorado,Longmont,488,Short-Sleeve Classic Jersey,Jerseys,S,Black,Clothing,8,"32,394","259,152"
2012-12-28 00:00:00,2013-01-12 00:00:00,SO51160,496,Bigger Sports,Warehouse,North America,Canada,AB,Alberta,Edmonton,531,Carb Watchers Lean Body MRP,Meal Replacement,42 packs,Natural,Carbs,2,"149,874","299,748"
2012-12-28 00:00:00,2013-01-14 00:00:00,SO51160,496,Bigger Sports,Warehouse,North America,Canada,AB,Alberta,Edmonton,467,Half-Finger Gloves,Gloves,L,Black,Clothing,2,"14,694","29,388"
2012-12-28 00:00:00,2013-01-15 00:00:00,SO51160,496,Bigger Sports,Warehouse,North America,Canada,AB,Alberta,Edmonton,591,Pure Casein Protein,Casein Protein,1lbs,Capuccino,Protein,2,"338,994","677,988"
2012-12-28 00:00:00,2013-01-15 00:00:00,SO51160,496,Bigger Sports,Warehouse,North America,Canada,AB,Alberta,Edmonton,516,XTEND Ripped,BCAA,30 Servings,NA,Amino Acids,12,"22,701","272,414"
2012-12-28 00:00:00,2013-01-05 00:00:00,SO51136,253,Blink Fitness,Gym,North America,United States,WA,Washington,Puyallup,606,Pure Casein Protein,Casein Protein,1lbs,Banana,Protein,2,"323,994","647,988"
2012-12-28 00:00:00,2013-01-18 00:00:00,SO51154,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,378,Isolate Whey Protein,Whey Protein,5lbs,Banana,Protein,3,"1466,010","4398,030"
2012-12-28 00:00:00,2013-01-17 00:00:00,SO51154,221,Bro Warehouse,Warehouse,North America,United States,NM,New Mexico,Las Cruces,386,Isolate Whey Protein,Whey Protein,2lbs,Chocolate,Protein,3,"672,294","2016,882"
2012-12-28 00:00:00,2013-01-06 00:00:00,SO51085,622,Empower Fitness,Gym,North America,United States,IL,Illinois,Tuscola,483,Active Man,Vitamins,90 Tablets,NA,Vitamins,5,"72,000","360,000"
2012-12-28 00:00:00,2013-01-18 00:00:00,SO51147,81,Enhanced Store,Warehouse,North America,United States,FL,Florida,Miami,545,Alpha Amino,BCAA,30 Servings,NA,Amino Acids,8,"24,294","194,352"
2012-12-28 00:00:00,2013-01-18 00:00:00,SO51147,81,Enhanced Store,Warehouse,North America,United States,FL,Florida,Miami,234,Long-Sleeve Logo Jersey,Jerseys,L,White,Clothing,14,"28,994","405,919"
2012-12-28 00:00:00,2013-01-11 00:00:00,SO51140,660,Examine Store,Warehouse,North America,United States,MI,Michigan,Howell,374,Isolate Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,2,"1466,010","2932,020"
2012-12-28 00:00:00,2013-01-05 00:00:00,SO51140,660,Examine Store,Warehouse,North America,United States,MI,Michigan,Howell,287,PRO Weight Gainer,Gainer,2lbs,Caramel Ice Cream,Carbs,3,"202,332","606,996"
2012-12-28 00:00:00,2013-01-09 00:00:00,SO51144,292,Fuel House,Gym,North America,United States,TX,Texas,Houston,222,Adam Men's Multivitamin,Vitamins,180 Softgels,NA,Vitamins,3,"15,746","47,237"
2012-12-28 00:00:00,2013-01-05 00:00:00,SO51130,442,Genius Warehouse,Warehouse,North America,Canada,ON,Ontario,Toronto,525,MRE Bar,Meal Replacement,12 bars,Natural,Carbs,3,"158,430","475,290"
2012-12-28 00:00:00,2013-01-05 00:00:00,SO51116,480,Helios Fitness Centre,Gym,North America,Canada,ON,Ontario,Mississauga,214,VITASTACK,Vitamins,30 Multi-Packs,NA,Vitamins,6,"15,746","94,473"
2012-12-28 00:00:00,2013-01-08 00:00:00,SO51096,514,Helios Warehouse,Warehouse,North America,Canada,BC,British Columbia,Richmond,580,Blended Protein,Blended Protein,5lbs,Cookies,Protein,5,"1020,594","5102,970"
2012-12-28 00:00:00,2013-01-11 00:00:00,SO51096,514,Helios Warehouse,Warehouse,North America,Canada,BC,British Columbia,Richmond,408,Essential AmiN.O. Energy,BCAA,30 Servings,NA,Amino Acids,5,"72,162","360,810"
2012-12-28 00:00:00,2013-01-12 00:00:00,SO51126,205,Interval Warehouse,Warehouse,North America,United States,AZ,Arizona,Chandler,562,100% Egg Protein,Egg Protein,5lbs,Coconut,Protein,8,"953,628","7629,024"
2012-12-28 00:00:00,2013-01-10 00:00:00,SO51126,205,Interval Warehouse,Warehouse,North America,United States,AZ,Arizona,Chandler,561,100% Egg Protein,Egg Protein,5lbs,Peanut Butter,Protein,10,"953,628","9536,280"
2012-12-28 00:00:00,2013-01-15 00:00:00,SO51126,205,Interval Warehouse,Warehouse,North America,United States,AZ,Arizona,Chandler,569,Hydrolyzed Whey Protein,Whey Protein,1lbs,Coconut,Protein,3,"334,058","1002,173"
2012-12-28 00:00:00,2013-01-07 00:00:00,SO51126,205,Interval Warehouse,Warehouse,North America,United States,AZ,Arizona,Chandler,560,Hydrolyzed Whey Protein,Whey Protein,2lbs,Strawberry,Protein,12,"704,613","8455,356"
2012-12-28 00:00:00,2013-01-13 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,561,100% Egg Protein,Egg Protein,5lbs,Peanut Butter,Protein,11,"953,628","10489,908"
2012-12-28 00:00:00,2013-01-16 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,522,BCAA 1000 mg,BCAA,400 Capsules,NA,Amino Acids,4,"23,484","93,936"
2012-12-28 00:00:00,2013-01-12 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,564,Concentrate Whey Protein,Whey Protein,5lbs,Vanilla,Protein,5,"953,628","4768,140"
2012-12-28 00:00:00,2013-01-08 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,570,Hydrolyzed Whey Protein,Whey Protein,1lbs,Capuccino,Protein,2,"334,058","668,115"
2012-12-28 00:00:00,2013-01-05 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,579,Hydrolyzed Whey Protein,Whey Protein,2lbs,Capuccino,Protein,4,"728,910","2915,640"
2012-12-28 00:00:00,2013-01-16 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,577,Hydrolyzed Whey Protein,Whey Protein,2lbs,Caramel Ice Cream,Protein,6,"728,910","4373,460"
2012-12-28 00:00:00,2013-01-09 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,565,Hydrolyzed Whey Protein,Whey Protein,1lbs,Chocolate,Protein,2,"334,058","668,115"
2012-12-28 00:00:00,2013-01-13 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,566,Hydrolyzed Whey Protein,Whey Protein,1lbs,Strawberry,Protein,3,"334,058","1002,173"
2012-12-28 00:00:00,2013-01-12 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,560,Hydrolyzed Whey Protein,Whey Protein,2lbs,Strawberry,Protein,3,"728,910","2186,730"
2012-12-28 00:00:00,2013-01-10 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,553,L-Glutamine Capsules,Glutamine,240 Capsules,NA,Amino Acids,1,"27,654","27,654"
2012-12-28 00:00:00,2013-01-13 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,507,PRO Weight Gainer,Gainer,2lbs,Capuccino,Carbs,1,"200,052","200,052"
2012-12-28 00:00:00,2013-01-11 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,497,PRO Weight Gainer,Gainer,5lbs,Chocolate,Carbs,1,"602,346","602,346"
2012-12-28 00:00:00,2013-01-15 00:00:00,SO51146,505,Isolate Department,Warehouse,North America,United States,WA,Washington,Kelso,499,PRO Weight Gainer,Gainer,5lbs,Coconut,Carbs,3,"602,346","1807,038"
